form,lang,count,per_thousand,stopword
anyone,nl,3,0.128,no
anyway,nl,3,0.128,no
artist’s,nl,3,0.128,no
aspirations,nl,3,0.128,no
au,nl,3,0.128,no
bad,nl,3,0.128,no
bedank,nl,3,0.128,no
begint,nl,3,0.128,no
begun,nl,3,0.128,no
bekenden,nl,3,0.128,no
beneden,nl,3,0.128,no
bevallen,nl,3,0.128,no
big,nl,3,0.128,no
blijf,nl,3,0.128,no
blue,nl,3,0.128,no
boarded,nl,3,0.128,no
body,nl,3,0.128,no
boekje,nl,3,0.128,no
boomen,nl,3,0.128,no
branch,nl,3,0.128,no
brieven,nl,3,0.128,no
bürger,nl,3,0.128,no
buy,nl,3,0.128,no
cie,nl,3,0.128,no
cock,nl,3,0.128,no
cold,nl,3,0.128,no
coloured,nl,3,0.128,no
comes,nl,3,0.128,no
congratulate,nl,3,0.128,no
congratulations,nl,3,0.128,no
copied,nl,3,0.128,no
copy,nl,3,0.128,no
country,nl,3,0.128,no
countryside,nl,3,0.128,no
couple,nl,3,0.128,no
crate,nl,3,0.128,no
cross,nl,3,0.128,no
daarom,nl,3,0.128,no
dacht,nl,3,0.128,no
dadelijk,nl,3,0.128,no
delight,nl,3,0.128,no
difficult,nl,3,0.128,no
ding,nl,3,0.128,no
drawings,nl,3,0.128,no
drawn,nl,3,0.128,no
dutch,nl,3,0.128,no
eenvoudig,nl,3,0.128,no
enfin,nl,3,0.128,no
engelsch,nl,3,0.128,no
england,nl,3,0.128,no
enkele,nl,3,0.128,no
entered,nl,3,0.128,no
family,nl,3,0.128,no
finding,nl,3,0.128,no
flink,nl,3,0.128,no
forgotten,nl,3,0.128,no
french,nl,3,0.128,no
frissche,nl,3,0.128,no
further,nl,3,0.128,no
galerie,nl,3,0.128,no
gebleven,nl,3,0.128,no
gekocht,nl,3,0.128,no
geld,nl,3,0.128,no
genot,nl,3,0.128,no
getroffen,nl,3,0.128,no
geval,nl,3,0.128,no
gezellige,nl,3,0.128,no
gezonden,nl,3,0.128,no
ginds,nl,3,0.128,no
glorious,nl,3,0.128,no
goes,nl,3,0.128,no
gone,nl,3,0.128,no
goodbye,nl,3,0.128,no
groot,nl,3,0.128,no
groote,nl,3,0.128,no
grow,nl,3,0.128,no
guilders,nl,3,0.128,no
handel,nl,3,0.128,no
haye,nl,3,0.128,no
hébert,nl,3,0.128,no
heerlijke,nl,3,0.128,no
heesters,nl,3,0.128,no
helder,nl,3,0.128,no
herberg,nl,3,0.128,no
herd,nl,3,0.128,no
herfst,nl,3,0.128,no
herself,nl,3,0.128,no
high,nl,3,0.128,no
holiday,nl,3,0.128,no
hou,nl,3,0.128,no
hunne,nl,3,0.128,no
ie,nl,3,0.128,no
immediately,nl,3,0.128,no
impression,nl,3,0.128,no
inn,nl,3,0.128,no
intimate,nl,3,0.128,no
ivy,nl,3,0.128,no
januari,nl,3,0.128,no
january,nl,3,0.128,no
jardin,nl,3,0.128,no
jong,nl,3,0.128,no
jou,nl,3,0.128,no
june,nl,3,0.128,no
juni,nl,3,0.128,no
kennis,nl,3,0.128,no
kist,nl,3,0.128,no
kleine,nl,3,0.128,no
kreeg,nl,3,0.128,no
krijgen,nl,3,0.128,no
kudde,nl,3,0.128,no
kun,nl,3,0.128,no
l’automne,nl,3,0.128,no
laat,nl,3,0.128,no
lady,nl,3,0.128,no
laet,nl,3,0.128,no
landschap,nl,3,0.128,no
lange,nl,3,0.128,no
large,nl,3,0.128,no
late,nl,3,0.128,no
leeren,nl,3,0.128,no
letters,nl,3,0.128,no
licht,nl,3,0.128,no
lijk,nl,3,0.128,no
liked,nl,3,0.128,no
lives,nl,3,0.128,no
looking,nl,3,0.128,no
lui,nl,3,0.128,no
maand,nl,3,0.128,no
magnificent,nl,3,0.128,no
moe,nl,3,0.128,no
moeite,nl,3,0.128,no
money,nl,3,0.128,no
mother,nl,3,0.128,no
n,nl,3,0.128,no
nearly,nl,3,0.128,no
niemand,nl,3,0.128,no
nieuw,nl,3,0.128,no
nooit,nl,3,0.128,no
nord,nl,3,0.128,no
nous,nl,3,0.128,no
o’clock,nl,3,0.128,no
oak,nl,3,0.128,no
oisterwijk,nl,3,0.128,no
omdat,nl,3,0.128,no
oogenblikje,nl,3,0.128,no
others,nl,3,0.128,no
ou,nl,3,0.128,no
parken,nl,3,0.128,no
parks,nl,3,0.128,no
particular,nl,3,0.128,no
past,nl,3,0.128,no
pen,nl,3,0.128,no
peu,nl,3,0.128,no
photographique,nl,3,0.128,no
piece,nl,3,0.128,no
plain,nl,3,0.128,no
play,nl,3,0.128,no
plegtig,nl,3,0.128,no
poppies,nl,3,0.128,no
present,nl,3,0.128,no
prettig,nl,3,0.128,no
promised,nl,3,0.128,no
puritans,nl,3,0.128,no
regen,nl,3,0.128,no
remember,nl,3,0.128,no
returning,nl,3,0.128,no
riding,nl,3,0.128,no
roeien,nl,3,0.128,no
run,nl,3,0.128,no
running,nl,3,0.128,no
s’avonds,nl,3,0.128,no
samen,nl,3,0.128,no
satan,nl,3,0.128,no
saturday,nl,3,0.128,no
schreyer,nl,3,0.128,no
se,nl,3,0.128,no
season,nl,3,0.128,no
seemed,nl,3,0.128,no
sell,nl,3,0.128,no
set,nl,3,0.128,no
show,nl,3,0.128,no
simply,nl,3,0.128,no
since,nl,3,0.128,no
sing,nl,3,0.128,no
sold,nl,3,0.128,no
son,nl,3,0.128,no
soort,nl,3,0.128,no
specified,nl,3,0.128,no
spend,nl,3,0.128,no
spijt,nl,3,0.128,no
staying,nl,3,0.128,no
stille,nl,3,0.128,no
strange,nl,3,0.128,no
surprise,nl,3,0.128,no
swan,nl,3,0.128,no
takes,nl,3,0.128,no
talk,nl,3,0.128,no
therefore,nl,3,0.128,no
they’re,nl,3,0.128,no
thought,nl,3,0.128,no
three,nl,3,0.128,no
top,nl,3,0.128,no
trad,nl,3,0.128,no
trade,nl,3,0.128,no
trip,nl,3,0.128,no
trouble,nl,3,0.128,no
truth,nl,3,0.128,no
tune,nl,3,0.128,no
turn,nl,3,0.128,no
turns,nl,3,0.128,no
tusschen,nl,3,0.128,no
twijfel,nl,3,0.128,no
ulieden,nl,3,0.128,no
used,nl,3,0.128,no
various,nl,3,0.128,no
vast,nl,3,0.128,no
vele,nl,3,0.128,no
verandering,nl,3,0.128,no
verkoopen,nl,3,0.128,no
verl,nl,3,0.128,no
verleden,nl,3,0.128,no
verre,nl,3,0.128,no
vond,nl,3,0.128,no
vraag,nl,3,0.128,no
vreemd,nl,3,0.128,no
vrees,nl,3,0.128,no
vroeg,nl,3,0.128,no
vrouw,nl,3,0.128,no
wacht,nl,3,0.128,no
wait,nl,3,0.128,no
walks,nl,3,0.128,no
wan,nl,3,0.128,no
wandel,nl,3,0.128,no
wandelingen,nl,3,0.128,no
wanted,nl,3,0.128,no
wealth,nl,3,0.128,no
week,nl,3,0.128,no
werd,nl,3,0.128,no
won’t,nl,3,0.128,no
woning,nl,3,0.128,no
woon,nl,3,0.128,no
woordje,nl,3,0.128,no
words,nl,3,0.128,no
working,nl,3,0.128,no
world,nl,3,0.128,no
years,nl,3,0.128,no
young,nl,3,0.128,no
zag,nl,3,0.128,no
zaturdag,nl,3,0.128,no
zoodat,nl,3,0.128,no
zoowat,nl,3,0.128,no
zwaen,nl,3,0.128,no
aangekomen,nl,2,0.085,no
aangenaam,nl,2,0.085,no
abroad,nl,2,0.085,no
absorbed,nl,2,0.085,no
academy,nl,2,0.085,no
aching,nl,2,0.085,no
acquaintances,nl,2,0.085,no
actually,nl,2,0.085,no
adam’s,nl,2,0.085,no
admiringly,nl,2,0.085,no
adorned,nl,2,0.085,no
advantage,nl,2,0.085,no
aen,nl,2,0.085,no
afscheidskus,nl,2,0.085,no
aftogtsteeken,nl,2,0.085,no
agency,nl,2,0.085,no
agnes,nl,2,0.085,no
agree,nl,2,0.085,no
aguish,nl,2,0.085,no
akker,nl,2,0.085,no
albums,nl,2,0.085,no
alder,nl,2,0.085,no
alfred,nl,2,0.085,no
allengs,nl,2,0.085,no
aloft,nl,2,0.085,no
along,nl,2,0.085,no
alphonse,nl,2,0.085,no
altijd,nl,2,0.085,no
always,nl,2,0.085,no
alzoo,nl,2,0.085,no
ambitie,nl,2,0.085,no
anadyomene,nl,2,0.085,no
ancienne,nl,2,0.085,no
ancient,nl,2,0.085,no
andren,nl,2,0.085,no
angels,nl,2,0.085,no
angelusklok,nl,2,0.085,no
angled,nl,2,0.085,no
angora,nl,2,0.085,no
answered,nl,2,0.085,no
antigna,nl,2,0.085,no
antiquity,nl,2,0.085,no
apol,nl,2,0.085,no
appeared,nl,2,0.085,no
apples,nl,2,0.085,no
arched,nl,2,0.085,no
aren’t,nl,2,0.085,no
ark,nl,2,0.085,no
arose,nl,2,0.085,no
arrive,nl,2,0.085,no
artist,nl,2,0.085,no
ary,nl,2,0.085,no
ascended,nl,2,0.085,no
asked,nl,2,0.085,no
asleep,nl,2,0.085,no
av’davat,nl,2,0.085,no
avenue,nl,2,0.085,no
avonds,nl,2,0.085,no
avondstond,nl,2,0.085,no
avondzonne,nl,2,0.085,no
away,nl,2,0.085,no
awhile,nl,2,0.085,no
awoke,nl,2,0.085,no
axle,nl,2,0.085,no
ay,nl,2,0.085,no
azure,nl,2,0.085,no
b.h,nl,2,0.085,no
b.v,nl,2,0.085,no
baedden,nl,2,0.085,no
bakhuyzen,nl,2,0.085,no
balken,nl,2,0.085,no
bares,nl,2,0.085,no
barred,nl,2,0.085,no
bathed,nl,2,0.085,no
bay,nl,2,0.085,no
beam,nl,2,0.085,no
beams,nl,2,0.085,no
become,nl,2,0.085,no
becomes,nl,2,0.085,no
bed,nl,2,0.085,no
beeklok,nl,2,0.085,no
bees,nl,2,0.085,no
beestenmarkt,nl,2,0.085,no
begrijpen,nl,2,0.085,no
begroeid,nl,2,0.085,no
begroeteden,nl,2,0.085,no
behalve,nl,2,0.085,no
belfry,nl,2,0.085,no
belgian,nl,2,0.085,no
belgische,nl,2,0.085,no
belgium,nl,2,0.085,no
bells,nl,2,0.085,no
beloofd,nl,2,0.085,no
bemerken,nl,2,0.085,no
bend,nl,2,0.085,no
bereikt,nl,2,0.085,no
bergstraet,nl,2,0.085,no
bernier,nl,2,0.085,no
beside,nl,2,0.085,no
bestedeling,nl,2,0.085,no
betimes,nl,2,0.085,no
betrekkelijk,nl,2,0.085,no
beurte,nl,2,0.085,no
bevalt,nl,2,0.085,no
beweging,nl,2,0.085,no
bewonderend,nl,2,0.085,no
bezig,nl,2,0.085,no
birds,nl,2,0.085,no
bishops,nl,2,0.085,no
bisschop,nl,2,0.085,no
blauwe,nl,2,0.085,no
blaze,nl,2,0.085,no
bleat,nl,2,0.085,no
blijde,nl,2,0.085,no
blissfully,nl,2,0.085,no
blond,nl,2,0.085,no
bloom,nl,2,0.085,no
bloomless,nl,2,0.085,no
blozende,nl,2,0.085,no
blushing,nl,2,0.085,no
boarder,nl,2,0.085,no
bodmer,nl,2,0.085,no
boekweit,nl,2,0.085,no
boldini,nl,2,0.085,no
bontkleurige,nl,2,0.085,no
borg,nl,2,0.085,no
borne,nl,2,0.085,no
bosom,nl,2,0.085,no
boudin,nl,2,0.085,no
bought,nl,2,0.085,no
bouguereau,nl,2,0.085,no
bourn,nl,2,0.085,no
boussod,nl,2,0.085,no
bow,nl,2,0.085,no
box,nl,2,0.085,no
boys,nl,2,0.085,no
braband,nl,2,0.085,no
branches,nl,2,0.085,no
breastplate,nl,2,0.085,no
brion,nl,2,0.085,no
brochart,nl,2,0.085,no
brochure,nl,2,0.085,no
broideries,nl,2,0.085,no
brown,nl,2,0.085,no
bruine,nl,2,0.085,no
bruintje,nl,2,0.085,no
brush,nl,2,0.085,no
buckwheat,nl,2,0.085,no
budding,nl,2,0.085,no
buigen,nl,2,0.085,no
burden,nl,2,0.085,no
burger,nl,2,0.085,no
burin,nl,2,0.085,no
bussel,nl,2,0.085,no
buurt,nl,2,0.085,no
cabinets,nl,2,0.085,no
cage,nl,2,0.085,no
calix,nl,2,0.085,no
call’d,nl,2,0.085,no
calling,nl,2,0.085,no
calm,nl,2,0.085,no
camp,nl,2,0.085,no
candlesticks,nl,2,0.085,no
cannot,nl,2,0.085,no
canvas,nl,2,0.085,no
cap,nl,2,0.085,no
captive,nl,2,0.085,no
carbentuses,nl,2,0.085,no
cat,nl,2,0.085,no
cattle,nl,2,0.085,no
causes,nl,2,0.085,no
cease,nl,2,0.085,no
ceased,nl,2,0.085,no
ceiling,nl,2,0.085,no
celle,nl,2,0.085,no
cells,nl,2,0.085,no
cesar,nl,2,0.085,no
césar,nl,2,0.085,no
chains,nl,2,0.085,no
chair,nl,2,0.085,no
cheated,nl,2,0.085,no
chenu,nl,2,0.085,no
cherubim,nl,2,0.085,no
children,nl,2,0.085,no
chilly,nl,2,0.085,no
chimes,nl,2,0.085,no
chimneys,nl,2,0.085,no
choir,nl,2,0.085,no
christmas,nl,2,0.085,no
clammy,nl,2,0.085,no
clamorous,nl,2,0.085,no
cliff,nl,2,0.085,no
cloak,nl,2,0.085,no
closer,nl,2,0.085,no
clover,nl,2,0.085,no
cluysenaar,nl,2,0.085,no
cluysenaer,nl,2,0.085,no
co,nl,2,0.085,no
coal,nl,2,0.085,no
coeur,nl,2,0.085,no
collart,nl,2,0.085,no
colourful,nl,2,0.085,no
colours,nl,2,0.085,no
commend,nl,2,0.085,no
comment,nl,2,0.085,no
commissie,nl,2,0.085,no
companies,nl,2,0.085,no
compared,nl,2,0.085,no
compte,nl,2,0.085,no
conjured,nl,2,0.085,no
conspiring,nl,2,0.085,no
constable,nl,2,0.085,no
constantly,nl,2,0.085,no
contemplating,nl,2,0.085,no
continue,nl,2,0.085,no
coosemans,nl,2,0.085,no
copie,nl,2,0.085,no
copies,nl,2,0.085,no
copper,nl,2,0.085,no
core,nl,2,0.085,no
corps,nl,2,0.085,no
cottage,nl,2,0.085,no
courtship,nl,2,0.085,no
covenantal,nl,2,0.085,no
cows,nl,2,0.085,no
cracking,nl,2,0.085,no
crests,nl,2,0.085,no
crickets,nl,2,0.085,no
croft,nl,2,0.085,no
crome,nl,2,0.085,no
crow,nl,2,0.085,no
crowded,nl,2,0.085,no
d’avonddauw,nl,2,0.085,no
daardoor,nl,2,0.085,no
daarvoor,nl,2,0.085,no
daelde,nl,2,0.085,no
daereven,nl,2,0.085,no
daeronder,nl,2,0.085,no
dagger,nl,2,0.085,no
dags,nl,2,0.085,no
dal,nl,2,0.085,no
dale,nl,2,0.085,no
dampen,nl,2,0.085,no
dampende,nl,2,0.085,no
dance,nl,2,0.085,no
dankbaer,nl,2,0.085,no
dark,nl,2,0.085,no
daughter,nl,2,0.085,no
daws,nl,2,0.085,no
day’s,nl,2,0.085,no
dazed,nl,2,0.085,no
dearest,nl,2,0.085,no
decamps,nl,2,0.085,no
december,nl,2,0.085,no
deep,nl,2,0.085,no
deern,nl,2,0.085,no
delaroche,nl,2,0.085,no
delen,nl,2,0.085,no
delling,nl,2,0.085,no
demurest,nl,2,0.085,no
descended,nl,2,0.085,no
deuntje,nl,2,0.085,no
dew,nl,2,0.085,no
dezelfde,nl,2,0.085,no
diepe,nl,2,0.085,no
dies,nl,2,0.085,no
dig,nl,2,0.085,no
dire,nl,2,0.085,no
directly,nl,2,0.085,no
dirty,nl,2,0.085,no
disagreeable,nl,2,0.085,no
disc,nl,2,0.085,no
dismal,nl,2,0.085,no
disposal,nl,2,0.085,no
distance,nl,2,0.085,no
disturbed,nl,2,0.085,no
doch,nl,2,0.085,no
doek,nl,2,0.085,no
doesn’t,nl,2,0.085,no
doves,nl,2,0.085,no
draegkas,nl,2,0.085,no
dragging,nl,2,0.085,no
dream,nl,2,0.085,no
dreamily,nl,2,0.085,no
dreef,nl,2,0.085,no
drench,nl,2,0.085,no
dripping,nl,2,0.085,no
droomende,nl,2,0.085,no
drooping,nl,2,0.085,no
drove,nl,2,0.085,no
druipende,nl,2,0.085,no
ducal,nl,2,0.085,no
dulwich,nl,2,0.085,no
dun,nl,2,0.085,no
dunes,nl,2,0.085,no
dunkt,nl,2,0.085,no
dusk,nl,2,0.085,no
dwelling,nl,2,0.085,no
dying,nl,2,0.085,no
earlier,nl,2,0.085,no
early,nl,2,0.085,no
ease,nl,2,0.085,no
east,nl,2,0.085,no
easter,nl,2,0.085,no
eaves,nl,2,0.085,no
echoed,nl,2,0.085,no
echoing,nl,2,0.085,no
echt,nl,2,0.085,no
één,nl,2,0.085,no
eensklaps,nl,2,0.085,no
eenvoud,nl,2,0.085,no
eerst,nl,2,0.085,no
egge,nl,2,0.085,no
eigen,nl,2,0.085,no
einde,nl,2,0.085,no
elegant,nl,2,0.085,no
elisabeth,nl,2,0.085,no
elm,nl,2,0.085,no
else,nl,2,0.085,no
elzene,nl,2,0.085,no
enclosing,nl,2,0.085,no
encore,nl,2,0.085,no
engeland,nl,2,0.085,no
engelschen,nl,2,0.085,no
enjoy,nl,2,0.085,no
enjoyed,nl,2,0.085,no
enshrouded,nl,2,0.085,no
entre,nl,2,0.085,no
entry,nl,2,0.085,no
entwined,nl,2,0.085,no
equally,nl,2,0.085,no
eremite,nl,2,0.085,no
est,nl,2,0.085,no
estampes,nl,2,0.085,no
eu,nl,2,0.085,no
evangeline,nl,2,0.085,no
eye,nl,2,0.085,no
faded,nl,2,0.085,no
fagel,nl,2,0.085,no
faintly,nl,2,0.085,no
faithfully,nl,2,0.085,no
falaise,nl,2,0.085,no
fear,nl,2,0.085,no
feasts,nl,2,0.085,no
february,nl,2,0.085,no
feeble,nl,2,0.085,no
feet,nl,2,0.085,no
feliciteer,nl,2,0.085,no
fell,nl,2,0.085,no
femme,nl,2,0.085,no
fiery,nl,2,0.085,no
figuren,nl,2,0.085,no
figures,nl,2,0.085,no
fill’d,nl,2,0.085,no
finds,nl,2,0.085,no
finesse,nl,2,0.085,no
fire,nl,2,0.085,no
fireside,nl,2,0.085,no
fladdrende,nl,2,0.085,no
flaxen,nl,2,0.085,no
floot,nl,2,0.085,no
flow,nl,2,0.085,no
flowery,nl,2,0.085,no
fluttering,nl,2,0.085,no
folded,nl,2,0.085,no
fond,nl,2,0.085,no
forbes,nl,2,0.085,no
forehead,nl,2,0.085,no
forest,nl,2,0.085,no
forms,nl,2,0.085,no
forth,nl,2,0.085,no
fournisseur,nl,2,0.085,no
france,nl,2,0.085,no
fresh,nl,2,0.085,no
friend,nl,2,0.085,no
friendly,nl,2,0.085,no
frill,nl,2,0.085,no
fromentin,nl,2,0.085,no
fruitfulness,nl,2,0.085,no
fruits,nl,2,0.085,no
fully,nl,2,0.085,no
furr’d,nl,2,0.085,no
furrow,nl,2,0.085,no
furrowed,nl,2,0.085,no
gaer,nl,2,0.085,no
gaily,nl,2,0.085,no
gainsborough,nl,2,0.085,no
gainst,nl,2,0.085,no
galmde,nl,2,0.085,no
gardenwall,nl,2,0.085,no
garments,nl,2,0.085,no
gate,nl,2,0.085,no
gather,nl,2,0.085,no
gathering,nl,2,0.085,no
gearriveerd,nl,2,0.085,no
gebed,nl,2,0.085,no
gebolderd,nl,2,0.085,no
gedijen,nl,2,0.085,no
geel,nl,2,0.085,no
gegaan,nl,2,0.085,no
gegeven,nl,2,0.085,no
gejuich,nl,2,0.085,no
gekomen,nl,2,0.085,no
geluiden,nl,2,0.085,no
geluk,nl,2,0.085,no
gelukgewenscht,nl,2,0.085,no
gelukkig,nl,2,0.085,no
gen,nl,2,0.085,no
genomen,nl,2,0.085,no
genoten,nl,2,0.085,no
gentlemen,nl,2,0.085,no
geschilderd,nl,2,0.085,no
geschreven,nl,2,0.085,no
gesierd,nl,2,0.085,no
geslenterd,nl,2,0.085,no
gesmaekt,nl,2,0.085,no
getamp,nl,2,0.085,no
getier,nl,2,0.085,no
geurige,nl,2,0.085,no
gevolgd,nl,2,0.085,no
gewandeld,nl,2,0.085,no
gewenscht,nl,2,0.085,no
gewone,nl,2,0.085,no
gewoonlijk,nl,2,0.085,no
geworden,nl,2,0.085,no
gezeten,nl,2,0.085,no
ghostly,nl,2,0.085,no
giant,nl,2,0.085,no
glare,nl,2,0.085,no
glimlachende,nl,2,0.085,no
glory,nl,2,0.085,no
glower’d,nl,2,0.085,no
gnats,nl,2,0.085,no
goeds,nl,2,0.085,no
gold,nl,2,0.085,no
goud,nl,2,0.085,no
gourd,nl,2,0.085,no
governess,nl,2,0.085,no
grande,nl,2,0.085,no
gratefully,nl,2,0.085,no
grave,nl,2,0.085,no
greenery,nl,2,0.085,no
greeted,nl,2,0.085,no
grijs,nl,2,0.085,no
grijzen,nl,2,0.085,no
grise,nl,2,0.085,no
grown,nl,2,0.085,no
guilder,nl,2,0.085,no
guise,nl,2,0.085,no
hair,nl,2,0.085,no
hamon,nl,2,0.085,no
hanging,nl,2,0.085,no
happens,nl,2,0.085,no
happily,nl,2,0.085,no
hard,nl,2,0.085,no
harrow,nl,2,0.085,no
hart,nl,2,0.085,no
harvested,nl,2,0.085,no
hast,nl,2,0.085,no
hazel,nl,2,0.085,no
hearts,nl,2,0.085,no
hearty,nl,2,0.085,no
heden,nl,2,0.085,no
heele,nl,2,0.085,no
heenliep,nl,2,0.085,no
heere,nl,2,0.085,no
heeren,nl,2,0.085,no
heilbuth,nl,2,0.085,no
helling,nl,2,0.085,no
herdacht,nl,2,0.085,no
herdsman,nl,2,0.085,no
herten,nl,2,0.085,no
hertlijk,nl,2,0.085,no
heur,nl,2,0.085,no
hieronder,nl,2,0.085,no
hilly,nl,2,0.085,no
hingen,nl,2,0.085,no
hobb’lige,nl,2,0.085,no
hoeder,nl,2,0.085,no
hoewel,nl,2,0.085,no
holle,nl,2,0.085,no
hollow,nl,2,0.085,no
homely,nl,2,0.085,no
homeward,nl,2,0.085,no
homewards,nl,2,0.085,no
hoofden,nl,2,0.085,no
hooge,nl,2,0.085,no
hooger,nl,2,0.085,no
hoogrood,nl,2,0.085,no
hoort,nl,2,0.085,no
hopen,nl,2,0.085,no
hoping,nl,2,0.085,no
horn,nl,2,0.085,no
horse,nl,2,0.085,no
horses,nl,2,0.085,no
hot,nl,2,0.085,no
hover’d,nl,2,0.085,no
hue,nl,2,0.085,no
huet,nl,2,0.085,no
hugo,nl,2,0.085,no
huguenot,nl,2,0.085,no
hush,nl,2,0.085,no
huts,nl,2,0.085,no
hutten,nl,2,0.085,no
hyde,nl,2,0.085,no
iedren,nl,2,0.085,no
iemand,nl,2,0.085,no
ijen,nl,2,0.085,no
il,nl,2,0.085,no
imag’ries,nl,2,0.085,no
imagination,nl,2,0.085,no
important,nl,2,0.085,no
imprint,nl,2,0.085,no
indruk,nl,2,0.085,no
inflamed,nl,2,0.085,no
informed,nl,2,0.085,no
ingres,nl,2,0.085,no
innocence,nl,2,0.085,no
insluimrende,nl,2,0.085,no
interesting,nl,2,0.085,no
intiem,nl,2,0.085,no
israels,nl,2,0.085,no
israëls,nl,2,0.085,no
it’ll,nl,2,0.085,no
itself,nl,2,0.085,no
jalabert,nl,2,0.085,no
jij,nl,2,0.085,no
jochem,nl,2,0.085,no
jourdan,nl,2,0.085,no
joy,nl,2,0.085,no
joyous,nl,2,0.085,no
jr,nl,2,0.085,no
jubilance,nl,2,0.085,no
judge,nl,2,0.085,no
juichen,nl,2,0.085,no
julien,nl,2,0.085,no
kalme,nl,2,0.085,no
kampen,nl,2,0.085,no
karr,nl,2,0.085,no
kept,nl,2,0.085,no
kerksken,nl,2,0.085,no
kernel,nl,2,0.085,no
kijkje,nl,2,0.085,no
kindly,nl,2,0.085,no
kindren,nl,2,0.085,no
kiss,nl,2,0.085,no
klaar,nl,2,0.085,no
klaver,nl,2,0.085,no
kleed,nl,2,0.085,no
klein,nl,2,0.085,no
klets,nl,2,0.085,no
kleuren,nl,2,0.085,no
klinken,nl,2,0.085,no
klinkens,nl,2,0.085,no
klok,nl,2,0.085,no
klokje,nl,2,0.085,no
knapen,nl,2,0.085,no
knaus,nl,2,0.085,no
knechten,nl,2,0.085,no
knew,nl,2,0.085,no
koeijen,nl,2,0.085,no
koekkoek,nl,2,0.085,no
kol,nl,2,0.085,no
koop,nl,2,0.085,no
koperkleurige,nl,2,0.085,no
kopje,nl,2,0.085,no
kosten,nl,2,0.085,no
krachtige,nl,2,0.085,no
krans,nl,2,0.085,no
krijg,nl,2,0.085,no
krijgt,nl,2,0.085,no
kronkelend,nl,2,0.085,no
kruises,nl,2,0.085,no
kunstnaer,nl,2,0.085,no
kunstnaersgeest,nl,2,0.085,no
kwalijk,nl,2,0.085,no
l’église,nl,2,0.085,no
laced,nl,2,0.085,no
lad’s,nl,2,0.085,no
lads,nl,2,0.085,no
laetste,nl,2,0.085,no
lambinet,nl,2,0.085,no
lambs,nl,2,0.085,no
lamp,nl,2,0.085,no
landlady’s,nl,2,0.085,no
larger,nl,2,0.085,no
lash,nl,2,0.085,no
lass,nl,2,0.085,no
lasses,nl,2,0.085,no
latter,nl,2,0.085,no
laughter,nl,2,0.085,no
lawn,nl,2,0.085,no
lay,nl,2,0.085,no
leads,nl,2,0.085,no
leaned,nl,2,0.085,no
learned,nl,2,0.085,no
leaved,nl,2,0.085,no
leaving,nl,2,0.085,no
led,nl,2,0.085,no
leert,nl,2,0.085,no
legless,nl,2,0.085,no
leidt,nl,2,0.085,no
lets,nl,2,0.085,no
letterhead,nl,2,0.085,no
lief,nl,2,0.085,no
lies,nl,2,0.085,no
lieve,nl,2,0.085,no
lifted,nl,2,0.085,no
light,nl,2,0.085,no
lijstje,nl,2,0.085,no
lima,nl,2,0.085,no
lingeringly,nl,2,0.085,no
linten,nl,2,0.085,no
lion,nl,2,0.085,no
list,nl,2,0.085,no
lithographies,nl,2,0.085,no
lithographs,nl,2,0.085,no
lived,nl,2,0.085,no
living,nl,2,0.085,no
lock,nl,2,0.085,no
loeijen,nl,2,0.085,no
logeeren,nl,2,0.085,no
lommrigen,nl,2,0.085,no
longfellow,nl,2,0.085,no
loopen,nl,2,0.085,no
lord,nl,2,0.085,no
lost,nl,2,0.085,no
loved,nl,2,0.085,no
loves,nl,2,0.085,no
low,nl,2,0.085,no
lowing,nl,2,0.085,no
lucht,nl,2,0.085,no
lukken,nl,2,0.085,no
lustig,nl,2,0.085,no
luxembourg,nl,2,0.085,no
m,nl,2,0.085,no
macaw,nl,2,0.085,no
madelieven,nl,2,0.085,no
maekt,nl,2,0.085,no
maen,nl,2,0.085,no
maer,nl,2,0.085,no
mag,nl,2,0.085,no
maiden,nl,2,0.085,no
making,nl,2,0.085,no
malaria,nl,2,0.085,no
manage,nl,2,0.085,no
manier,nl,2,0.085,no
margaret,nl,2,0.085,no
marie,nl,2,0.085,no
marinus,nl,2,0.085,no
martyrs,nl,2,0.085,no
maturing,nl,2,0.085,no
mean,nl,2,0.085,no
meaning,nl,2,0.085,no
medelijden,nl,2,0.085,no
mee,nl,2,0.085,no
meest,nl,2,0.085,no
meeste,nl,2,0.085,no
meiden,nl,2,0.085,no
meijen,nl,2,0.085,no
meissonier,nl,2,0.085,no
melancholy,nl,2,0.085,no
melkster,nl,2,0.085,no
mellow,nl,2,0.085,no
mensch,nl,2,0.085,no
menschen,nl,2,0.085,no
michael,nl,2,0.085,no
michel,nl,2,0.085,no
midi,nl,2,0.085,no
might,nl,2,0.085,no
mighty,nl,2,0.085,no
mijmrend,nl,2,0.085,no
milkmaid,nl,2,0.085,no
mill,nl,2,0.085,no
min,nl,2,0.085,no
minste,nl,2,0.085,no
missen,nl,2,0.085,no
mm,nl,2,0.085,no
mock,nl,2,0.085,no
moderne,nl,2,0.085,no
modernes,nl,2,0.085,no
moed,nl,2,0.085,no
moederken,nl,2,0.085,no
moeielijk,nl,2,0.085,no
moest,nl,2,0.085,no
molen,nl,2,0.085,no
molenwieken,nl,2,0.085,no
mompelde,nl,2,0.085,no
mon,nl,2,0.085,no
monsters,nl,2,0.085,no
