register,entry,lemma,reading,witnesses,source,resp,cert,type,isLemma
main,collazione-01:0.1.0.1.0.1,Here begynneth,Here begynneth,Edition,,,,,true
main,collazione-01:0.1.0.1.0.1,Here begynneth,Here begynneth,Edition Ha2,,,,,false
main,collazione-01:0.1.0.1.0.2,the book of tales of Caunterburye,the book of tales of Caunterburye,Edition,,,,,true
main,collazione-01:0.1.0.1.0.2,the book of tales of Caunterburye,the book of tales of Caunterburye,Edition Ha2,,,,,false
main,collazione-01:0.1.0.1.0.3,compiled by Geffraie Chaucers of Brytayne chef poete,compiled by Geffraie Chaucers of Brytayne chef poete,Edition,,,,,true
main,collazione-01:0.1.0.1.0.3,compiled by Geffraie Chaucers of Brytayne chef poete,compiled by Geffraie Chaucers of Brytayne chef poete,Edition Ha2,,,,,false
main,collazione-01:0.1.0.2.0.1,Here bygynneth the Book,Here bygynneth the Book,Edition,,,,,true
main,collazione-01:0.1.0.2.0.1,Here bygynneth the Book,Here bygynneth the Book,Edition Hg,,,,,false
main,collazione-01:0.1.0.2.0.1,Here bygynneth the Book,Here bygynneth the,Fi,,,,,false
main,collazione-01:0.1.0.2.0.1,Here bygynneth the Book,Here bygynneth the prologe,Ht,,,,,false
main,collazione-01:0.1.0.2.0.1,Here bygynneth the Book,The prologe,Ha3,,,,,false
main,collazione-01:0.1.0.2.0.2,of the tales of Caunterbury,of the tales of Caunterbury,Edition,,,,,true
main,collazione-01:0.1.0.2.0.2,of the tales of Caunterbury,of the tales of Caunterbury,Edition Hg Ht,,,,,false
main,collazione-01:0.1.0.2.0.2,of the tales of Caunterbury,of the knyghtes tale,Ha3,,,,,false
main,collazione-01:0.1.0.2.0.2,of the tales of Caunterbury,tales of Cauunterbiry Compiled by Geffrei Chaucers,Fi,,,,,false
main,collazione-01:0.1.0.3.0.1,Whan,Whan,Edition,,,,,true
main,collazione-01:0.1.0.3.0.1,Whan,Whan,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.3.0.2,that,that,Edition,,,,,true
main,collazione-01:0.1.0.3.0.2,that,that,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.3.0.3,Aueryll,Aueryll,Edition,,,,,true
main,collazione-01:0.1.0.3.0.3,Aueryll,Aueryll,Edition Ch Hg Ld2,,,,,false
main,collazione-01:0.1.0.3.0.3,Aueryll,Aprille,Ad1 Ds1 En3 Fi Ha4 Ph2 Pn Pw Tc1 Tc2,,,,,false
main,collazione-01:0.1.0.3.0.3,Aueryll,April,Bo1 Bo2 Cx1 Cx2 El En1 Ha2 Ha3 Ht Ii La Lc Ld1 Ma Mg Ps Py Ry2 Se To1 Wy,,,,,false
main,collazione-01:0.1.0.3.0.4,with his shoures soote,with his shoures soote,Edition,,,,,true
main,collazione-01:0.1.0.3.0.4,with his shoures soote,with his shoures soote,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Ph2 Pn Ps Pw Py Ry2 Se Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.3.0.4,with his shoures soote,with,Mg,,,,,false
main,collazione-01:0.1.0.3.0.4,with his shoures soote,with his his shoures soote,Tc1,,,,,false
main,collazione-01:0.1.0.4.0.1,The,The,Edition,,,,,true
main,collazione-01:0.1.0.4.0.1,The,The,Edition Ad1 Bo1 Bo2 Ch Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.4.0.1,The,And the,Cx1,,,,,false
main,collazione-01:0.1.0.4.0.2,droghte,droghte,Edition,,,,,true
main,collazione-01:0.1.0.4.0.2,droghte,droghte,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.4.0.3,of,of,Edition,,,,,true
main,collazione-01:0.1.0.4.0.3,of,of,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht Ii La Lc Ld1 Ld2 Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 Tc2 To1 Wy,,,,,false
main,collazione-01:0.1.0.4.0.4,March hath perced,March hath perced,Edition,,,,,true
main,collazione-01:0.1.0.4.0.4,March hath perced,March hath perced,Edition Ad1 Bo1 Bo2 Ch Cx1 Cx2 Ds1 El En1 En3 Fi Ha2 Ha3 Ha4 Hg Ht La Lc Ma Mg Ph2 Pn Ps Pw Py Ry2 Se Tc1 To1,,,,,false
main,collazione-01:0.1.0.4.0.4,March hath perced,March had perced,Ld1 Ld2 Tc2 Wy,,,,,false
main,collazione-01:0.1.0.4.0.4,March hath perced,March,Ii,,,,,false
main,collazione-01:0.1.0.4.0.5,to the roote,to the roote,Edition,,,,,true
